BI0CE2,BI12E3,BI41E1,BI41E2,BI41E3,BI72E3,BI76E3,BI99E1,BI99E3,VC07E1,VC07E2,VC07E3,num_overtargets,total_traffic,cell_throughput,user_throughput,nextim_file,output_file,reward
7,2,5,8,5,5,10,7,2,8,3,6,2.0,98.33162000000002,12.767047706490791,4.788085698013435,Nextim_509.txt,Nextim_509.txt_throughput_21-22_fer.data,0.8777566702252114
8,2,4,5,6,5,9,7,2,8,3,6,2.0,98.57845000000002,12.791015479180821,4.763088601140315,Nextim_1373.txt,Nextim_1373.txt_throughput_21-22_fer.data,0.8777052040160569
7,2,5,8,6,5,9,7,2,8,3,6,2.0,98.34487999999999,12.757384564925243,4.795797006454062,Nextim_295.txt,Nextim_295.txt_throughput_21-22_fer.data,0.8776590785689652
8,2,4,7,6,5,10,7,2,8,6,6,2.0,98.38466,12.765848122061712,4.786362153294977,Nextim_845.txt,Nextim_845.txt_throughput_21-22_fer.data,0.8776105137678345
8,2,4,8,6,5,10,7,2,5,3,6,2.0,98.58060999999998,12.793571691874535,4.757097242588646,Nextim_802.txt,Nextim_802.txt_throughput_21-22_fer.data,0.877533446723159
8,2,4,8,2,5,10,7,2,8,4,6,2.0,98.43062,12.797661430054486,4.752512864749971,Nextim_877.txt,Nextim_877.txt_throughput_21-22_fer.data,0.877508714740223
8,2,4,5,6,5,10,7,2,8,4,6,2.0,98.56519,12.78972630633117,4.760317928506322,Nextim_849.txt,Nextim_849.txt_throughput_21-22_fer.data,0.8775022117418747
8,2,4,8,2,8,10,7,2,8,3,6,2.0,98.35853,12.706059435015728,4.843690574339972,Nextim_1344.txt,Nextim_1344.txt_throughput_21-22_fer.data,0.877487500467785
7,3,5,8,6,5,9,7,2,8,3,6,2.0,98.34488000000002,12.750867613657173,4.798744200009431,Nextim_339.txt,Nextim_339.txt_throughput_21-22_fer.data,0.8774805906833303
5,2,4,4,6,5,9,7,2,8,4,6,2.0,98.58055,12.7698692301674,4.779606988555002,Nextim_272.txt,Nextim_272.txt_throughput_21-22_fer.data,0.8774738109361202
8,2,4,8,6,7,6,7,2,8,3,6,2.0,98.46077,12.739442760709144,4.8099070861541735,Nextim_1302.txt,Nextim_1302.txt_throughput_21-22_fer.data,0.877467492343166
8,2,4,6,6,5,10,7,2,8,5,6,2.0,98.50358000000003,12.778665619144197,4.7700548131987075,Nextim_1342.txt,Nextim_1342.txt_throughput_21-22_fer.data,0.8774360216171453
8,2,4,4,6,5,7,7,2,8,3,6,2.0,98.59497,12.775865598301655,4.772538076847076,Nextim_1249.txt,Nextim_1249.txt_throughput_21-22_fer.data,0.8774201837574367
8,2,4,4,6,5,10,7,2,7,3,6,2.0,98.56627000000003,12.788551873336932,4.759210913087598,Nextim_1253.txt,Nextim_1253.txt_throughput_21-22_fer.data,0.8773881393212266
5,2,4,8,6,5,10,7,2,5,3,6,2.0,98.58270999999999,12.77624219828883,4.770930741010576,Nextim_1329.txt,Nextim_1329.txt_throughput_21-22_fer.data,0.8773586469649705
5,2,4,6,6,5,9,7,2,8,4,6,2.0,98.58054999999999,12.767145576419876,4.7799403439458485,Nextim_287.txt,Nextim_287.txt_throughput_21-22_fer.data,0.8773542960182863
8,5,4,5,6,5,10,7,2,8,3,6,2.0,98.55418,12.756306906108293,4.789191324336433,Nextim_1274.txt,Nextim_1274.txt_throughput_21-22_fer.data,0.8772749115222364
7,2,4,8,6,5,10,7,2,5,3,6,2.0,98.58061,12.788063125099315,4.757400809165202,Nextim_1345.txt,Nextim_1345.txt_throughput_21-22_fer.data,0.8772731967132259
8,2,4,8,6,9,10,7,2,8,3,2,2.0,98.32732,12.64224335980864,4.903141336182796,Nextim_1354.txt,Nextim_1354.txt_throughput_21-22_fer.data,0.8772692347995719
8,6,4,8,6,5,10,7,2,8,3,2,2.0,98.42364000000002,12.699912605135335,4.845238473834711,Nextim_1325.txt,Nextim_1325.txt_throughput_21-22_fer.data,0.8772575539485024
8,2,5,8,6,7,10,7,2,8,3,6,2.0,98.30623999999999,12.71826332026639,4.823271570796319,Nextim_832.txt,Nextim_832.txt_throughput_21-22_fer.data,0.8770767445531354
5,2,5,8,6,5,9,7,2,8,4,6,2.0,98.34697999999999,12.733470373754697,4.807934351453118,Nextim_243.txt,Nextim_243.txt_throughput_21-22_fer.data,0.8770702362603908
8,2,4,4,6,7,10,7,2,8,3,6,2.0,98.54236,12.755060885514162,4.786044984835471,Nextim_1093.txt,Nextim_1093.txt_throughput_21-22_fer.data,0.8770552935174817
8,2,4,4,6,5,10,7,2,8,3,3,2.0,98.57222000000002,12.766513070205638,4.774471796589252,Nextim_893.txt,Nextim_893.txt_throughput_21-22_fer.data,0.8770492433397445
8,4,4,5,6,5,10,7,2,8,3,6,2.0,98.56468,12.775034712111859,4.764670957017689,Nextim_1307.txt,Nextim_1307.txt_throughput_21-22_fer.data,0.8769852834564774
8,2,5,8,6,5,7,7,2,8,3,6,2.0,98.36293,12.739858533762007,4.79959544404583,Nextim_744.txt,Nextim_744.txt_throughput_21-22_fer.data,0.8769726988903919
7,2,5,8,6,5,9,7,2,8,3,5,2.0,98.34932999999998,12.741854835807377,4.7961578855750435,Nextim_347.txt,Nextim_347.txt_throughput_21-22_fer.data,0.876900636069121
8,2,4,5,6,5,7,7,2,8,3,6,2.0,98.59497000000002,12.768795992916294,4.769121023826631,Nextim_1356.txt,Nextim_1356.txt_throughput_21-22_fer.data,0.8768958508371463
8,2,4,8,6,7,10,7,2,8,7,6,2.0,98.32521000000001,12.695236272764102,4.842660053756811,Nextim_904.txt,Nextim_904.txt_throughput_21-22_fer.data,0.8768948163260457
8,2,4,8,6,5,10,7,2,4,3,6,2.0,98.58061,12.781230812590124,4.756663283125556,Nextim_785.txt,Nextim_785.txt_throughput_21-22_fer.data,0.8768947047857841
8,2,5,8,6,5,10,7,2,8,3,4,2.0,98.33865,12.742046053455436,4.795646830102712,Nextim_823.txt,Nextim_823.txt_throughput_21-22_fer.data,0.8768846441779075
8,2,4,8,6,5,10,7,2,6,5,6,2.0,98.50466000000002,12.774566667850287,4.762994687014621,Nextim_1357.txt,Nextim_1357.txt_throughput_21-22_fer.data,0.8768780677432455
7,2,5,8,6,5,10,7,2,8,5,6,2.0,98.27001,12.740074798486651,4.797486515921553,Nextim_610.txt,Nextim_610.txt_throughput_21-22_fer.data,0.8768780657204103
8,2,4,8,6,5,7,7,2,8,7,6,2.0,98.37782000000003,12.71666186466408,4.820379086010338,Nextim_878.txt,Nextim_878.txt_throughput_21-22_fer.data,0.8768520475337209
8,2,4,4,6,5,10,7,2,8,6,6,2.0,98.48261000000002,12.758343586498748,4.77704690830751,Nextim_1282.txt,Nextim_1282.txt_throughput_21-22_fer.data,0.8767695247403129
8,2,4,8,6,5,10,7,2,7,7,6,2.0,98.38574000000001,12.741021271359179,4.794276274213308,Nextim_941.txt,Nextim_941.txt_throughput_21-22_fer.data,0.8767648772786243
8,2,4,8,6,5,8,7,2,6,3,6,2.0,98.58905999999999,12.774476089812984,4.760739266434059,Nextim_1361.txt,Nextim_1361.txt_throughput_21-22_fer.data,0.8767607678123522
6,2,4,8,6,5,10,7,2,4,3,6,2.0,98.58271,12.770310322209303,4.7645664215683565,Nextim_923.txt,Nextim_923.txt_throughput_21-22_fer.data,0.876743837188883
8,2,5,8,6,5,10,7,2,8,3,3,2.0,98.33865,12.731617074269748,4.802589259860904,Nextim_853.txt,Nextim_853.txt_throughput_21-22_fer.data,0.8767103167065325
8,2,5,8,6,5,10,7,2,7,3,6,2.0,98.36932,12.761799504345722,4.772149302606569,Nextim_915.txt,Nextim_915.txt_throughput_21-22_fer.data,0.8766974403476147
7,2,4,8,6,5,10,7,2,4,3,6,2.0,98.58061,12.77562970099665,4.75692904947201,Nextim_1310.txt,Nextim_1310.txt_throughput_21-22_fer.data,0.876627937523433
8,2,4,8,6,5,10,7,2,5,3,5,2.0,98.58506000000001,12.777343555396484,4.754897568891388,Nextim_889.txt,Nextim_889.txt_throughput_21-22_fer.data,0.8766120562143936
8,2,4,6,3,5,10,7,2,8,3,6,2.0,98.56519,12.792627823472596,4.737899985033845,Nextim_869.txt,Nextim_869.txt_throughput_21-22_fer.data,0.8765263904253222
8,2,4,8,6,9,6,7,2,8,3,6,2.0,98.37694000000003,12.654159986526093,4.876263903914893,Nextim_1366.txt,Nextim_1366.txt_throughput_21-22_fer.data,0.8765211945220494
8,2,4,5,6,5,10,7,2,8,3,3,2.0,98.57221999999999,12.759548915222975,4.770783898454482,Nextim_951.txt,Nextim_951.txt_throughput_21-22_fer.data,0.8765166406838729
8,2,4,7,6,5,10,7,2,8,7,6,2.0,98.38466000000001,12.736742797081437,4.793319891683823,Nextim_908.txt,Nextim_908.txt_throughput_21-22_fer.data,0.876503134438263
8,2,5,8,3,5,10,7,2,8,3,6,2.0,98.33162000000003,12.761981247280966,4.767612676895722,Nextim_1324.txt,Nextim_1324.txt_throughput_21-22_fer.data,0.8764796962088345
8,2,4,8,6,5,9,7,2,4,3,6,2.0,98.59387000000002,12.770645498482773,4.75826089385289,Nextim_1267.txt,Nextim_1267.txt_throughput_21-22_fer.data,0.8764453196167832
7,2,3,8,6,5,10,7,2,4,3,6,2.0,98.71292,12.781223463019538,4.747204172110014,Nextim_391.txt,Nextim_391.txt_throughput_21-22_fer.data,0.8764213817564777
8,2,4,8,2,9,10,7,2,8,3,6,2.0,98.32029000000001,12.672467696589099,4.855069070735724,Nextim_894.txt,Nextim_894.txt_throughput_21-22_fer.data,0.8763768383662413
8,2,4,8,6,5,8,7,2,5,3,6,2.0,98.6034,12.765915265983434,4.7599101028888136,Nextim_928.txt,Nextim_928.txt_throughput_21-22_fer.data,0.8762912684436124
8,2,4,8,6,5,7,7,2,5,3,6,2.0,98.61039000000001,12.760589555695377,4.764595865851872,Nextim_935.txt,Nextim_935.txt_throughput_21-22_fer.data,0.8762592710773626
8,2,4,8,6,5,10,7,2,6,6,6,2.0,98.48369,12.75362924033959,4.770378386120709,Nextim_946.txt,Nextim_946.txt_throughput_21-22_fer.data,0.8762003813230149
8,2,4,8,6,5,10,7,2,8,7,2,2.0,98.35506999999998,12.698594866542363,4.823151463296072,Nextim_931.txt,Nextim_931.txt_throughput_21-22_fer.data,0.8760873164919217
8,2,4,8,6,5,10,6,2,8,3,6,2.0,98.43062,12.774125557443556,4.746631040315986,Nextim_792.txt,Nextim_792.txt_throughput_21-22_fer.data,0.8760378298879772
8,2,4,5,6,5,6,7,2,8,3,6,2.0,98.59636000000002,12.761932710228788,4.758618003854453,Nextim_1284.txt,Nextim_1284.txt_throughput_21-22_fer.data,0.8760275357041621
8,2,4,8,6,5,6,7,2,8,7,6,2.0,98.37921,12.710186555736552,4.810019367840142,Nextim_824.txt,Nextim_824.txt_throughput_21-22_fer.data,0.8760102961788347
7,2,5,8,6,5,10,7,2,8,3,2,2.0,98.33865000000003,12.717286354449163,4.80275142337804,Nextim_430.txt,Nextim_430.txt_throughput_21-22_fer.data,0.8760018888913602
8,2,4,8,6,5,10,7,2,4,5,6,2.0,98.51899999999999,12.756288137218055,4.763333495585913,Nextim_920.txt,Nextim_920.txt_throughput_21-22_fer.data,0.8759810816401985
8,2,4,8,4,5,10,7,2,5,3,6,2.0,98.58060999999998,12.783080580270479,4.736315497673064,Nextim_812.txt,Nextim_812.txt_throughput_21-22_fer.data,0.8759698038971773
8,2,5,4,6,5,10,7,2,8,3,6,2.0,98.46619,12.754571678962593,4.764117770217113,Nextim_977.txt,Nextim_977.txt_throughput_21-22_fer.data,0.8759344724589854
7,2,3,8,6,5,9,7,2,4,3,6,2.0,98.72617999999999,12.769908178691162,4.748184370024091,Nextim_302.txt,Nextim_302.txt_throughput_21-22_fer.data,0.8759046274357627
8,2,4,8,6,7,10,7,2,5,3,6,2.0,98.55778,12.740769421613082,4.776014547326714,Nextim_830.txt,Nextim_830.txt_throughput_21-22_fer.data,0.8758391984469899
8,2,5,6,6,5,10,7,2,8,3,6,2.0,98.46619000000001,12.749053189758834,4.765774523293063,Nextim_1131.txt,Nextim_1131.txt_throughput_21-22_fer.data,0.8757413856525949
8,2,4,4,6,5,10,7,2,8,7,6,2.0,98.48261000000002,12.73040984267526,4.783933515834572,Nextim_1166.txt,Nextim_1166.txt_throughput_21-22_fer.data,0.8757171679254916
7,2,5,4,6,5,10,7,2,8,3,6,2.0,98.46619000000001,12.74890337588044,4.764347537881011,Nextim_1257.txt,Nextim_1257.txt_throughput_21-22_fer.data,0.8756625456880726
8,6,4,8,6,5,10,7,2,5,3,6,2.0,98.56760000000003,12.71277835902674,4.8003641770434315,Nextim_1286.txt,Nextim_1286.txt_throughput_21-22_fer.data,0.8756571268035086
8,2,4,8,6,5,10,7,2,5,3,3,2.0,98.58709999999999,12.75107692171404,4.7620541535439465,Nextim_1359.txt,Nextim_1359.txt_throughput_21-22_fer.data,0.8756565537628993
8,2,4,8,6,9,10,7,2,6,3,6,2.0,98.45594000000003,12.66503121736175,4.846803024962432,Nextim_1285.txt,Nextim_1285.txt_throughput_21-22_fer.data,0.8755917121162091
8,2,4,4,6,5,10,7,2,6,3,6,2.0,98.56627000000003,12.767827889409906,4.743602869402296,Nextim_848.txt,Nextim_848.txt_throughput_21-22_fer.data,0.8755715379406102
8,2,5,4,5,5,10,7,2,8,3,6,2.0,98.46619,12.752896147928872,4.75777535576299,Nextim_1021.txt,Nextim_1021.txt_throughput_21-22_fer.data,0.8755335751845932
8,2,4,8,3,5,10,7,2,5,3,6,2.0,98.58061000000001,12.779894246056678,4.730095617495541,Nextim_940.txt,Nextim_940.txt_throughput_21-22_fer.data,0.875499493177611
8,2,4,8,6,8,10,7,2,4,3,6,2.0,98.50852000000002,12.678864870136298,4.8302658964716985,Nextim_1287.txt,Nextim_1287.txt_throughput_21-22_fer.data,0.8754565383303999
5,2,3,8,6,5,9,7,2,4,4,6,2.0,98.72828000000001,12.746905767457484,4.76182302296427,Nextim_241.txt,Nextim_241.txt_throughput_21-22_fer.data,0.8754364395210879
6,2,4,8,6,5,10,6,2,8,3,6,2.0,98.43272000000002,12.760413862693053,4.74829037989692,Nextim_906.txt,Nextim_906.txt_throughput_21-22_fer.data,0.8754352121294987
8,2,4,6,2,5,10,7,2,8,3,6,2.0,98.56519000000002,12.78498238353358,4.723366954898143,Nextim_1306.txt,Nextim_1306.txt_throughput_21-22_fer.data,0.8754174669215862
8,2,5,4,6,6,10,7,2,8,3,6,2.0,98.44581,12.731079096621768,4.777202690952679,Nextim_1212.txt,Nextim_1212.txt_throughput_21-22_fer.data,0.8754140893787224
5,2,4,8,6,5,10,6,2,8,3,6,2.0,98.43272,12.754453965387938,4.7509191371240975,Nextim_1288.txt,Nextim_1288.txt_throughput_21-22_fer.data,0.8752686551256019
8,2,4,6,6,5,10,7,2,4,3,6,2.0,98.58061000000002,12.752492676527288,4.752555104899808,Nextim_1360.txt,Nextim_1360.txt_throughput_21-22_fer.data,0.8752523890713548
8,2,4,4,2,5,10,7,2,8,3,6,2.0,98.56519000000002,12.784435279678393,4.720611213152119,Nextim_846.txt,Nextim_846.txt_throughput_21-22_fer.data,0.8752523246415257
8,2,4,8,6,5,10,7,2,5,3,2,2.0,98.58709999999999,12.743631386221407,4.76070646419966,Nextim_825.txt,Nextim_825.txt_throughput_21-22_fer.data,0.8752168925210534
8,2,4,8,6,5,10,6,2,8,3,5,2.0,98.43507000000002,12.757451363773525,4.746425745296582,Nextim_921.txt,Nextim_921.txt_throughput_21-22_fer.data,0.8751938554535055
5,2,4,6,5,5,9,7,2,8,4,3,2.0,98.58757999999999,12.722450921106903,4.781370848114655,Nextim_176.txt,Nextim_176.txt_throughput_21-22_fer.data,0.875191088461078
8,2,4,8,6,5,10,7,2,6,7,6,2.0,98.48369000000001,12.725165176827248,4.777057655677641,Nextim_858.txt,Nextim_858.txt_throughput_21-22_fer.data,0.8751111416252445
8,5,5,4,6,5,10,7,2,8,3,6,2.0,98.45467000000002,12.708871909540472,4.792484827876031,Nextim_1238.txt,Nextim_1238.txt_throughput_21-22_fer.data,0.8750678368708252
8,2,4,5,2,5,10,7,2,8,3,6,2.0,98.56519000000002,12.781649381151686,4.719290028363594,Nextim_930.txt,Nextim_930.txt_throughput_21-22_fer.data,0.8750469704757641
8,2,4,5,6,5,10,7,2,6,3,6,2.0,98.56627,12.765864122430282,4.7313483133159835,Nextim_1346.txt,Nextim_1346.txt_throughput_21-22_fer.data,0.8748606217873133
8,2,4,7,6,5,10,6,2,8,3,6,2.0,98.46724000000002,12.760170510894634,4.735195187677694,Nextim_1279.txt,Nextim_1279.txt_throughput_21-22_fer.data,0.8747682849286165
8,2,4,8,6,5,7,6,2,8,3,6,2.0,98.4604,12.740048725100849,4.753972489606547,Nextim_833.txt,Nextim_833.txt_throughput_21-22_fer.data,0.8747010607353699
8,2,4,8,6,5,10,4,2,8,6,6,2.0,98.43061999999999,12.745879474705767,4.747387657140988,Nextim_1326.txt,Nextim_1326.txt_throughput_21-22_fer.data,0.8746633565923378
7,2,3,8,6,5,10,7,2,4,3,4,2.0,98.71941000000001,12.748858742348517,4.742736354860887,Nextim_489.txt,Nextim_489.txt_throughput_21-22_fer.data,0.8745797548604703
8,2,4,8,6,5,10,7,2,4,3,2,2.0,98.58709999999999,12.731338090938905,4.759027690037166,Nextim_1283.txt,Nextim_1283.txt_throughput_21-22_fer.data,0.8745182890488036
8,2,4,5,6,5,10,7,2,5,3,6,2.0,98.58061000000002,12.75175228678505,4.738048053206858,Nextim_899.txt,Nextim_899.txt_throughput_21-22_fer.data,0.8744900169995955
8,2,5,4,6,5,10,7,2,8,3,4,2.0,98.47322000000005,12.722810881737146,4.766810719768992,Nextim_1125.txt,Nextim_1125.txt_throughput_21-22_fer.data,0.874481080075307
5,2,5,6,6,5,9,7,2,8,4,6,2.0,98.48155,12.709263867851025,4.780315847244568,Nextim_202.txt,Nextim_202.txt_throughput_21-22_fer.data,0.8744789857547797
8,2,2,5,6,5,10,7,2,4,3,6,2.0,98.71315999999999,12.753955835183564,4.735557060991801,Nextim_1211.txt,Nextim_1211.txt_throughput_21-22_fer.data,0.8744756448087684
8,2,5,4,6,7,10,7,2,8,3,6,2.0,98.44081,12.698768256207337,4.78609629305733,Nextim_1045.txt,Nextim_1045.txt_throughput_21-22_fer.data,0.8742432274632335
7,2,2,5,6,5,10,7,2,4,3,6,2.0,98.71316,12.748285840625803,4.735763921486978,Nextim_612.txt,Nextim_612.txt_throughput_21-22_fer.data,0.874202488105639
8,2,4,8,6,5,10,6,2,8,3,2,2.0,98.43765000000002,12.72074738770365,4.758692963299757,Nextim_828.txt,Nextim_828.txt_throughput_21-22_fer.data,0.8739720175501704
8,2,5,4,6,5,10,7,2,8,3,2,2.0,98.47322000000001,12.703681787705714,4.774678335587474,Nextim_1223.txt,Nextim_1223.txt_throughput_21-22_fer.data,0.8739180061646594
7,2,3,8,6,5,10,7,2,4,7,6,2.0,98.63034,12.709240083638548,4.767653579608337,Nextim_429.txt,Nextim_429.txt_throughput_21-22_fer.data,0.8738446831623443
8,2,4,8,6,5,10,5,2,8,7,6,2.0,98.43061999999998,12.72598889750605,4.750766533700406,Nextim_1347.txt,Nextim_1347.txt_throughput_21-22_fer.data,0.8738377715603228
8,2,4,4,6,5,10,7,2,5,3,6,2.0,98.58061000000004,12.747913812507376,4.728409886285089,Nextim_1247.txt,Nextim_1247.txt_throughput_21-22_fer.data,0.8738161849396233
8,2,5,4,3,5,10,7,2,8,3,6,2.0,98.46619000000003,12.740327861793219,4.735864056319043,Nextim_1096.txt,Nextim_1096.txt_throughput_21-22_fer.data,0.8738095959056131
8,2,4,8,2,5,10,7,2,4,3,6,2.0,98.58061000000002,12.760393005918514,4.715305889387771,Nextim_875.txt,Nextim_875.txt_throughput_21-22_fer.data,0.8737849447653143
5,2,3,6,6,5,9,7,2,4,4,6,2.0,98.72828,12.716999649451093,4.758557721458534,Nextim_208.txt,Nextim_208.txt_throughput_21-22_fer.data,0.8737778685454815
8,2,4,4,6,5,10,6,2,8,3,6,2.0,98.56519000000002,12.751803353622607,4.723458123287332,Nextim_1106.txt,Nextim_1106.txt_throughput_21-22_fer.data,0.873763073845497
8,2,4,6,6,5,10,6,2,8,3,6,2.0,98.56519000000002,12.749565224941671,4.7232487395019085,Nextim_896.txt,Nextim_896.txt_throughput_21-22_fer.data,0.873640698222179
8,2,4,8,6,5,10,4,2,8,5,6,2.0,98.43062000000003,12.735597279045157,4.735717204165644,Nextim_1295.txt,Nextim_1295.txt_throughput_21-22_fer.data,0.8735657241605401
8,2,2,4,6,5,10,7,2,4,3,6,2.0,98.71316000000002,12.744056544066515,4.7200266566194475,Nextim_958.txt,Nextim_958.txt_throughput_21-22_fer.data,0.8732041600342981
8,2,4,8,6,5,10,3,2,8,3,6,2.0,98.43062000000002,12.72766698879233,4.733136054735687,Nextim_807.txt,Nextim_807.txt_throughput_21-22_fer.data,0.873040152176401
6,2,2,4,6,5,10,7,2,4,3,6,2.0,98.71526000000003,12.73244436814736,4.727690712359844,Nextim_1098.txt,Nextim_1098.txt_throughput_21-22_fer.data,0.8730067540253603
8,2,4,4,6,5,10,7,2,4,3,6,2.0,98.58061000000001,12.73191154219881,4.728172101728015,Nextim_905.txt,Nextim_905.txt_throughput_21-22_fer.data,0.8730041821963412
8,2,2,4,5,5,10,7,2,4,3,6,2.0,98.71316000000002,12.742344399547923,4.713589564199003,Nextim_1028.txt,Nextim_1028.txt_throughput_21-22_fer.data,0.8727966981873464
7,2,5,8,6,5,10,6,2,8,3,6,2.0,98.33162000000002,12.709449735103993,4.745456245859108,Nextim_515.txt,Nextim_515.txt_throughput_21-22_fer.data,0.8727452990481551
8,3,4,8,6,5,10,3,2,8,3,6,2.0,98.43061999999999,12.719271425890748,4.733285995108955,Nextim_1372.txt,Nextim_1372.txt_throughput_21-22_fer.data,0.8726278710499852
8,2,2,4,6,5,10,7,2,4,4,6,2.0,98.71316,12.731633965758357,4.719125098120798,Nextim_1127.txt,Nextim_1127.txt_throughput_21-22_fer.data,0.8725379531939578
8,2,4,8,6,5,10,6,2,5,3,6,2.0,98.58061000000002,12.734424079763949,4.7139952638175675,Nextim_1309.txt,Nextim_1309.txt_throughput_21-22_fer.data,0.8724209671790759
8,2,4,8,6,5,10,4,2,8,3,6,2.0,98.43062,12.720499904614366,4.724989204695588,Nextim_796.txt,Nextim_796.txt_throughput_21-22_fer.data,0.8722744554654978
8,2,4,7,6,5,10,3,2,8,3,6,2.0,98.46724,12.716587559982706,4.725538352503388,Nextim_1362.txt,Nextim_1362.txt_throughput_21-22_fer.data,0.8721062956243046
8,2,4,8,6,5,10,5,2,8,4,6,2.0,98.43062,12.720620033663929,4.7157850506807515,Nextim_1332.txt,Nextim_1332.txt_throughput_21-22_fer.data,0.8718202542172341
8,3,4,8,6,5,10,4,2,8,3,6,2.0,98.43062,12.711513070529262,4.723911280817793,Nextim_1337.txt,Nextim_1337.txt_throughput_21-22_fer.data,0.8717712175673529
8,2,4,8,6,5,10,5,2,8,3,6,2.0,98.43062000000002,12.722890595048346,4.712232391700737,Nextim_786.txt,Nextim_786.txt_throughput_21-22_fer.data,0.8717561493374542
8,2,4,8,6,5,7,3,2,8,3,6,2.0,98.4604,12.693910377295326,4.740813223107545,Nextim_900.txt,Nextim_900.txt_throughput_21-22_fer.data,0.8717361800201436
8,2,2,4,4,5,10,7,2,4,3,6,2.0,98.71316,12.7345927262195,4.698866385298276,Nextim_1222.txt,Nextim_1222.txt_throughput_21-22_fer.data,0.8716729555758889
4,2,4,8,6,5,10,3,2,8,3,6,2.0,98.43272000000002,12.703441780463455,4.7293588440661685,Nextim_1289.txt,Nextim_1289.txt_throughput_21-22_fer.data,0.8716400312264813
8,2,4,8,6,5,10,3,2,7,3,6,2.0,98.46831999999999,12.715308819628223,4.714640384452886,Nextim_1340.txt,Nextim_1340.txt_throughput_21-22_fer.data,0.8714974602040555
7,2,4,8,6,5,10,5,2,8,3,6,2.0,98.43062000000002,12.716753568989185,4.7112869337425485,Nextim_810.txt,Nextim_810.txt_throughput_21-22_fer.data,0.8714020251365867
5,2,3,6,5,5,9,7,2,4,4,3,2.0,98.73477000000003,12.672197509123608,4.754423468701845,Nextim_158.txt,Nextim_158.txt_throughput_21-22_fer.data,0.8713310488912727
8,2,4,8,5,5,10,5,2,8,3,6,2.0,98.43062000000002,12.720624485075584,4.705611159906768,Nextim_837.txt,Nextim_837.txt_throughput_21-22_fer.data,0.8713117822491177
7,2,3,8,6,5,10,6,2,4,3,6,2.0,98.71292000000001,12.720774044712096,4.705044600940669,Nextim_517.txt,Nextim_517.txt_throughput_21-22_fer.data,0.8712909322826383
8,6,2,4,6,5,10,7,2,4,3,6,2.0,98.70115999999999,12.662164649712643,4.762608570152909,Nextim_1126.txt,Nextim_1126.txt_throughput_21-22_fer.data,0.8712386609932776
6,2,4,8,6,5,10,5,2,8,3,6,2.0,98.43272000000002,12.710135415192878,4.709962640977119,Nextim_866.txt,Nextim_866.txt_throughput_21-22_fer.data,0.8710049028085
8,2,4,8,6,5,8,4,2,8,3,6,2.0,98.45340999999999,12.691968639687166,4.727644280515202,Nextim_879.txt,Nextim_879.txt_throughput_21-22_fer.data,0.8709806460101185
8,2,4,8,6,5,7,4,2,8,3,6,2.0,98.4604,12.686559902564367,4.732653535393134,Nextim_838.txt,Nextim_838.txt_throughput_21-22_fer.data,0.8709606718978751
8,2,4,6,6,5,10,3,2,8,3,6,2.0,98.56519,12.705238685371352,4.7134064329652325,Nextim_1327.txt,Nextim_1327.txt_throughput_21-22_fer.data,0.8709322559168293
7,2,4,8,6,5,9,5,2,8,3,6,2.0,98.44387999999998,12.705510730449165,4.712910071933638,Nextim_338.txt,Nextim_338.txt_throughput_21-22_fer.data,0.8709210401191402
8,2,4,8,6,5,10,4,2,7,3,6,2.0,98.46832000000002,12.708929525818558,4.706225281552065,Nextim_862.txt,Nextim_862.txt_throughput_21-22_fer.data,0.8707577403685313
4,2,4,8,6,5,10,5,2,8,3,6,2.0,98.43272000000002,12.699102309698238,4.710473608544283,Nextim_1312.txt,Nextim_1312.txt_throughput_21-22_fer.data,0.8704787959121262
8,2,4,8,6,5,7,5,2,8,3,6,2.0,98.4604,12.689226741328714,4.71993114995684,Nextim_938.txt,Nextim_938.txt_throughput_21-22_fer.data,0.8704578945642777
8,2,4,8,6,5,10,4,2,8,3,2,2.0,98.43765000000002,12.667527210112167,4.741333209674047,Nextim_1311.txt,Nextim_1311.txt_throughput_21-22_fer.data,0.8704430209893108
8,2,4,8,4,5,10,5,2,8,3,6,2.0,98.43062,12.712470413520021,4.69160756477622,Nextim_1290.txt,Nextim_1290.txt_throughput_21-22_fer.data,0.8702038989148122
8,2,4,8,6,5,6,4,2,8,3,6,2.0,98.46179000000001,12.679898640791114,4.722091361315461,Nextim_1352.txt,Nextim_1352.txt_throughput_21-22_fer.data,0.8700995001053288
